date,site_id,part_id,planned_maintenance,consumption_qty,on_hand_qty,backorder_qty,blocked_qty,forecast_qty,forecast_type,forecast_uplift_pct
2022-06-13,SITE05,P00140,False,2,34,0,0,3,Baseline,0.0
2022-06-20,SITE05,P00140,True,3,31,0,0,3,Baseline,0.0
2022-06-27,SITE05,P00140,False,1,30,0,0,2,Adjusted,-0.09
2022-07-04,SITE05,P00140,True,2,28,0,0,2,Baseline,0.0
2022-07-11,SITE05,P00140,False,2,26,0,0,2,Baseline,0.0
2022-07-18,SITE05,P00140,False,3,23,0,0,2,Baseline,0.0
2022-07-25,SITE05,P00140,False,2,21,0,0,2,Baseline,0.0
2022-08-01,SITE05,P00140,True,1,20,0,0,2,Baseline,0.0
2022-08-08,SITE05,P00140,True,1,19,0,0,2,Baseline,0.0
2022-08-15,SITE05,P00140,False,2,17,0,0,2,Baseline,0.0
2022-08-22,SITE05,P00140,True,3,14,0,0,2,Baseline,0.0
2022-08-29,SITE05,P00140,True,0,14,0,0,2,Baseline,0.0
2022-09-05,SITE05,P00140,True,3,11,0,0,2,Baseline,0.0
2022-09-12,SITE05,P00140,True,2,21,0,0,2,Baseline,0.0
2022-09-19,SITE05,P00140,True,3,18,0,0,2,Adjusted,0.294
2022-09-26,SITE05,P00140,True,2,16,0,0,2,Baseline,0.0
2022-10-03,SITE05,P00140,True,5,33,0,0,3,Baseline,0.0
2022-10-10,SITE05,P00140,True,3,30,0,0,3,Baseline,0.0
2022-10-17,SITE05,P00140,False,6,24,0,0,3,Baseline,0.0
2022-10-24,SITE05,P00140,True,4,20,0,0,3,Baseline,0.0
2022-10-31,SITE05,P00140,False,6,32,0,0,4,Baseline,0.0
2022-11-07,SITE05,P00140,True,3,29,0,0,4,Baseline,0.0
2022-11-14,SITE05,P00140,True,4,25,0,0,4,Baseline,0.0
2022-11-21,SITE05,P00140,False,1,24,0,0,4,Baseline,0.0
2022-11-28,SITE05,P00140,True,3,21,0,0,4,Baseline,0.0
2022-12-05,SITE05,P00140,True,4,17,0,0,4,Baseline,0.0
2022-12-12,SITE05,P00140,False,6,11,0,0,4,Baseline,0.0
2022-12-19,SITE05,P00140,True,2,9,0,0,4,Baseline,0.0
2022-12-26,SITE05,P00140,True,5,19,0,0,4,Baseline,0.0
2023-01-02,SITE05,P00140,False,2,17,0,0,3,Baseline,0.0
2023-01-09,SITE05,P00140,True,2,15,0,0,3,Baseline,0.0
2023-01-16,SITE05,P00140,True,1,37,0,0,3,Adjusted,0.086
2023-01-23,SITE05,P00140,False,7,30,0,0,3,Baseline,0.0
2023-01-30,SITE05,P00140,True,5,25,0,0,4,Baseline,0.0
2023-02-06,SITE05,P00140,True,5,20,0,0,4,Baseline,0.0
2023-02-13,SITE05,P00140,True,3,17,0,0,3,Baseline,0.0
2023-02-20,SITE05,P00140,False,0,17,0,0,3,Baseline,0.0
2023-02-27,SITE05,P00140,False,4,13,0,0,3,Baseline,0.0
2023-03-06,SITE05,P00140,True,8,25,0,0,4,Baseline,0.0
2023-03-13,SITE05,P00140,False,7,18,0,0,4,Baseline,0.0
2023-03-20,SITE05,P00140,True,8,24,0,0,5,Baseline,0.0
2023-03-27,SITE05,P00140,True,4,20,0,0,4,Baseline,0.0
2023-04-03,SITE05,P00140,True,5,15,0,0,5,Baseline,0.0
2023-04-10,SITE05,P00140,False,7,8,0,0,5,Baseline,0.0
2023-04-17,SITE05,P00140,True,7,21,0,0,7,Baseline,0.0
2023-04-24,SITE05,P00140,True,2,19,0,0,6,Baseline,0.0
2023-05-01,SITE05,P00140,True,6,26,0,0,6,Baseline,0.0
2023-05-08,SITE05,P00140,False,8,18,0,0,6,Adjusted,-0.059
2023-05-15,SITE05,P00140,True,1,17,0,0,5,Baseline,0.0
2023-05-22,SITE05,P00140,True,4,38,0,0,5,Baseline,0.0
2023-05-29,SITE05,P00140,True,5,33,0,0,5,Baseline,0.0
2023-06-05,SITE05,P00140,True,3,30,0,0,5,Baseline,0.0
2023-06-12,SITE05,P00140,False,1,29,0,0,3,Adjusted,-0.171
2023-06-19,SITE05,P00140,False,6,23,0,0,5,Adjusted,0.146
2023-06-26,SITE05,P00140,False,3,20,0,0,4,Baseline,0.0
2023-07-03,SITE05,P00140,False,6,28,0,0,4,Baseline,0.0
2023-07-10,SITE05,P00140,False,15,25,0,0,5,Baseline,0.0
2023-07-17,SITE05,P00140,False,2,23,0,0,5,Baseline,0.0
2023-07-24,SITE05,P00140,True,4,19,0,0,5,Baseline,0.0
2023-07-31,SITE05,P00140,False,1,18,0,0,5,Baseline,0.0
2023-08-07,SITE05,P00140,True,4,29,0,0,5,Baseline,0.0
2023-08-14,SITE05,P00140,False,4,25,0,0,5,Baseline,0.0
2023-08-21,SITE05,P00140,False,3,22,0,0,5,Baseline,0.0
2023-08-28,SITE05,P00140,True,1,21,0,0,3,Adjusted,-0.205
2023-09-04,SITE05,P00140,False,2,19,0,0,3,Baseline,0.0
2023-09-11,SITE05,P00140,False,3,16,0,0,3,Baseline,0.0
2023-09-18,SITE05,P00140,True,2,31,0,0,2,Baseline,0.0
2023-09-25,SITE05,P00140,True,2,29,0,0,3,Baseline,0.0
2023-10-02,SITE05,P00140,True,3,26,0,0,2,Baseline,0.0
2023-10-09,SITE05,P00140,True,1,25,0,0,2,Baseline,0.0
2023-10-16,SITE05,P00140,False,5,20,0,0,3,Adjusted,0.175
2023-10-23,SITE05,P00140,True,2,18,0,0,3,Baseline,0.0
2023-10-30,SITE05,P00140,True,3,15,0,0,2,Baseline,0.0
2023-11-06,SITE05,P00140,False,3,28,0,0,3,Baseline,0.0
2023-11-13,SITE05,P00140,True,4,24,0,0,3,Baseline,0.0
2023-11-20,SITE05,P00140,True,2,22,0,0,3,Baseline,0.0
2023-11-27,SITE05,P00140,True,1,21,0,0,3,Baseline,0.0
2023-12-04,SITE05,P00140,True,3,18,0,0,3,Baseline,0.0
2023-12-11,SITE05,P00140,False,6,35,0,0,3,Baseline,0.0
2023-12-18,SITE05,P00140,True,3,32,0,0,4,Adjusted,0.241
2023-12-25,SITE05,P00140,True,3,29,0,0,3,Baseline,0.0
2024-01-01,SITE05,P00140,True,5,24,0,0,3,Baseline,0.0
2024-01-08,SITE05,P00140,True,7,17,0,0,4,Baseline,0.0
2024-01-15,SITE05,P00140,True,3,32,0,0,4,Baseline,0.0
2024-01-22,SITE05,P00140,False,3,29,0,0,4,Baseline,0.0
2024-01-29,SITE05,P00140,False,1,28,0,0,4,Baseline,0.0
2024-02-05,SITE05,P00140,False,2,26,0,0,3,Baseline,0.0
2024-02-12,SITE05,P00140,True,8,18,0,0,4,Baseline,0.0
2024-02-19,SITE05,P00140,True,5,27,0,0,4,Baseline,0.0
2024-02-26,SITE05,P00140,True,3,24,0,0,4,Baseline,0.0
2024-03-04,SITE05,P00140,False,0,24,0,0,3,Adjusted,-0.186
2024-03-11,SITE05,P00140,False,1,23,0,0,3,Baseline,0.0
2024-03-18,SITE05,P00140,True,9,32,0,0,3,Baseline,0.0
2024-03-25,SITE05,P00140,False,0,32,0,0,4,Adjusted,0.265
2024-04-01,SITE05,P00140,False,5,27,0,0,4,Baseline,0.0
2024-04-08,SITE05,P00140,True,5,22,0,0,4,Baseline,0.0
2024-04-15,SITE05,P00140,False,8,25,0,0,4,Baseline,0.0
2024-04-22,SITE05,P00140,True,4,21,0,0,4,Baseline,0.0
2024-04-29,SITE05,P00140,True,5,16,0,0,4,Baseline,0.0
2024-05-06,SITE05,P00140,True,6,34,0,0,6,Baseline,0.0
2024-05-13,SITE05,P00140,False,16,18,0,0,6,Baseline,0.0
2024-05-20,SITE05,P00140,True,5,37,0,0,8,Baseline,0.0
2024-05-27,SITE05,P00140,False,8,29,0,0,6,Adjusted,-0.129
2024-06-03,SITE05,P00140,True,3,26,0,0,6,Adjusted,-0.118
2024-06-10,SITE05,P00140,True,7,19,0,0,7,Baseline,0.0
2024-06-17,SITE05,P00140,False,2,17,0,0,6,Baseline,0.0
2024-06-24,SITE05,P00140,True,3,37,0,0,6,Baseline,0.0
2024-07-01,SITE05,P00140,True,4,33,0,0,6,Baseline,0.0
2024-07-08,SITE05,P00140,True,6,27,0,0,5,Baseline,0.0
2024-07-15,SITE05,P00140,True,3,24,0,0,4,Baseline,0.0
2024-07-22,SITE05,P00140,True,4,20,0,0,5,Adjusted,0.331
2024-07-29,SITE05,P00140,True,4,16,0,0,4,Baseline,0.0
2024-08-05,SITE05,P00140,False,1,15,0,0,3,Baseline,0.0
2024-08-12,SITE05,P00140,False,2,29,0,0,4,Baseline,0.0
2024-08-19,SITE05,P00140,True,1,28,0,0,3,Baseline,0.0
2024-08-26,SITE05,P00140,False,0,28,0,0,3,Baseline,0.0
2024-09-02,SITE05,P00140,True,3,25,0,0,3,Adjusted,0.238
2024-09-09,SITE05,P00140,True,4,21,0,0,2,Baseline,0.0
2024-09-16,SITE05,P00140,False,1,20,0,0,2,Adjusted,0.116
2024-09-23,SITE05,P00140,False,1,19,0,0,2,Baseline,0.0
2024-09-30,SITE05,P00140,False,0,19,0,0,1,Baseline,0.0
2024-10-07,SITE05,P00140,False,1,18,0,0,1,Baseline,0.0
2024-10-14,SITE05,P00140,True,3,15,0,0,2,Baseline,0.0
2024-10-21,SITE05,P00140,False,1,14,0,0,2,Baseline,0.0
2024-10-28,SITE05,P00140,False,1,13,0,0,1,Baseline,0.0
2024-11-04,SITE05,P00140,True,3,22,0,0,1,Baseline,0.0
2024-11-11,SITE05,P00140,False,2,20,0,0,1,Baseline,0.0
2024-11-18,SITE05,P00140,True,4,16,0,0,2,Baseline,0.0
2024-11-25,SITE05,P00140,True,2,25,0,0,3,Adjusted,0.322
2024-12-02,SITE05,P00140,True,7,18,0,0,3,Baseline,0.0
2024-12-09,SITE05,P00140,False,1,17,0,0,3,Baseline,0.0
2024-12-16,SITE05,P00140,False,0,17,0,0,3,Adjusted,0.143
2024-12-23,SITE05,P00140,True,3,14,0,0,3,Baseline,0.0
2022-01-03,SITE05,P00141,False,2,21,0,0,2,Baseline,0.0
2022-01-10,SITE05,P00141,False,0,21,0,0,1,Baseline,0.0
2022-01-17,SITE05,P00141,True,1,20,0,0,1,Baseline,0.0
2022-01-24,SITE05,P00141,False,0,20,0,0,1,Adjusted,-0.062
2022-01-31,SITE05,P00141,False,0,20,0,0,1,Baseline,0.0
2022-02-07,SITE05,P00141,True,6,27,0,0,2,Baseline,0.0
2022-02-14,SITE05,P00141,True,2,25,0,0,2,Adjusted,0.138
2022-02-21,SITE05,P00141,True,0,25,0,0,2,Adjusted,0.122
2022-02-28,SITE05,P00141,True,3,22,0,0,1,Baseline,0.0
2022-03-07,SITE05,P00141,False,1,21,0,0,2,Baseline,0.0
2022-03-14,SITE05,P00141,False,4,17,0,0,2,Baseline,0.0
2022-03-21,SITE05,P00141,True,2,15,0,0,2,Baseline,0.0
2022-03-28,SITE05,P00141,True,3,28,0,0,3,Baseline,0.0
2022-04-04,SITE05,P00141,True,3,25,0,0,2,Baseline,0.0
2022-04-11,SITE05,P00141,False,0,25,0,0,2,Baseline,0.0
2022-04-18,SITE05,P00141,True,3,22,0,0,2,Baseline,0.0
2022-04-25,SITE05,P00141,True,3,19,0,0,2,Baseline,0.0
2022-05-02,SITE05,P00141,True,3,16,0,0,3,Baseline,0.0
2022-05-09,SITE05,P00141,True,2,14,0,0,2,Baseline,0.0
2022-05-16,SITE05,P00141,True,2,28,0,0,2,Baseline,0.0
2022-05-23,SITE05,P00141,True,1,27,0,0,2,Baseline,0.0
2022-05-30,SITE05,P00141,False,1,26,0,0,2,Baseline,0.0
2022-06-06,SITE05,P00141,False,0,26,0,0,2,Baseline,0.0
2022-06-13,SITE05,P00141,True,1,25,0,0,2,Baseline,0.0
2022-06-20,SITE05,P00141,True,1,24,0,0,1,Baseline,0.0
2022-06-27,SITE05,P00141,True,1,23,0,0,1,Baseline,0.0
2022-07-04,SITE05,P00141,True,2,21,0,0,1,Baseline,0.0
2022-07-11,SITE05,P00141,False,1,20,0,0,1,Baseline,0.0
2022-07-18,SITE05,P00141,False,3,17,0,0,1,Baseline,0.0
2022-07-25,SITE05,P00141,False,0,17,0,0,1,Baseline,0.0
2022-08-01,SITE05,P00141,False,2,15,0,0,1,Baseline,0.0
2022-08-08,SITE05,P00141,True,2,20,0,0,2,Baseline,0.0
2022-08-15,SITE05,P00141,True,2,18,0,0,2,Baseline,0.0
2022-08-22,SITE05,P00141,True,1,17,0,0,2,Baseline,0.0
2022-08-29,SITE05,P00141,True,1,16,0,0,2,Baseline,0.0
2022-09-05,SITE05,P00141,True,4,23,0,0,2,Baseline,0.0
2022-09-12,SITE05,P00141,False,1,22,0,0,2,Baseline,0.0
2022-09-19,SITE05,P00141,False,5,17,0,0,2,Baseline,0.0
2022-09-26,SITE05,P00141,False,0,17,0,0,2,Baseline,0.0
2022-10-03,SITE05,P00141,True,0,17,0,0,2,Baseline,0.0
2022-10-10,SITE05,P00141,True,0,17,0,0,2,Baseline,0.0
2022-10-17,SITE05,P00141,False,0,17,0,0,1,Baseline,0.0
2022-10-24,SITE05,P00141,False,0,17,0,0,1,Baseline,0.0
2022-10-31,SITE05,P00141,True,2,15,0,0,1,Baseline,0.0
2022-11-07,SITE05,P00141,False,1,14,0,0,1,Baseline,0.0
2022-11-14,SITE05,P00141,True,2,12,0,0,1,Baseline,0.0
2022-11-21,SITE05,P00141,False,1,26,0,0,1,Baseline,0.0
2022-11-28,SITE05,P00141,False,1,25,0,0,1,Baseline,0.0
2022-12-05,SITE05,P00141,False,1,24,0,0,1,Baseline,0.0
2022-12-12,SITE05,P00141,True,0,24,0,0,1,Baseline,0.0
2022-12-19,SITE05,P00141,True,3,21,0,0,1,Adjusted,-0.202
2022-12-26,SITE05,P00141,True,4,17,0,0,2,Adjusted,0.198
2023-01-02,SITE05,P00141,False,5,12,0,0,2,Baseline,0.0
2023-01-09,SITE05,P00141,False,4,8,0,0,2,Baseline,0.0
2023-01-16,SITE05,P00141,False,6,13,0,0,3,Baseline,0.0
2023-01-23,SITE05,P00141,True,2,18,0,0,3,Baseline,0.0
2023-01-30,SITE05,P00141,True,1,17,0,0,3,Baseline,0.0
2023-02-06,SITE05,P00141,False,0,17,0,0,3,Baseline,0.0
2023-02-13,SITE05,P00141,True,2,15,0,0,3,Baseline,0.0
2023-02-20,SITE05,P00141,False,3,26,0,0,3,Baseline,0.0
2023-02-27,SITE05,P00141,False,0,26,0,0,2,Baseline,0.0
2023-03-06,SITE05,P00141,True,0,26,0,0,2,Adjusted,0.308
2023-03-13,SITE05,P00141,True,3,23,0,0,1,Baseline,0.0
2023-03-20,SITE05,P00141,False,2,21,0,0,1,Baseline,0.0
2023-03-27,SITE05,P00141,False,0,21,0,0,1,Baseline,0.0
2023-04-03,SITE05,P00141,True,6,15,0,3,2,Baseline,0.0
2023-04-10,SITE05,P00141,True,3,20,0,0,3,Adjusted,0.199
2023-04-17,SITE05,P00141,True,2,18,0,0,2,Adjusted,0.089
2023-04-24,SITE05,P00141,False,4,30,0,0,2,Baseline,0.0
2023-05-01,SITE05,P00141,False,3,27,0,0,3,Baseline,0.0
2023-05-08,SITE05,P00141,False,6,21,0,0,3,Baseline,0.0
2023-05-15,SITE05,P00141,False,2,19,0,0,4,Baseline,0.0
2023-05-22,SITE05,P00141,True,1,18,0,0,3,Baseline,0.0
2023-05-29,SITE05,P00141,True,1,17,0,0,3,Baseline,0.0
2023-06-05,SITE05,P00141,True,2,15,0,0,3,Adjusted,0.083
2023-06-12,SITE05,P00141,False,2,28,0,0,3,Baseline,0.0
2023-06-19,SITE05,P00141,True,0,28,0,0,2,Baseline,0.0
2023-06-26,SITE05,P00141,True,2,26,0,0,2,Baseline,0.0
2023-07-03,SITE05,P00141,False,1,25,0,0,1,Baseline,0.0
2023-07-10,SITE05,P00141,True,1,24,0,0,1,Baseline,0.0
2023-07-17,SITE05,P00141,False,0,24,0,0,1,Baseline,0.0
2023-07-24,SITE05,P00141,True,1,23,0,0,1,Baseline,0.0
2023-07-31,SITE05,P00141,False,5,18,0,0,2,Baseline,0.0
2023-08-07,SITE05,P00141,True,1,17,0,0,1,Baseline,0.0
2023-08-14,SITE05,P00141,True,0,17,0,0,1,Baseline,0.0
2023-08-21,SITE05,P00141,True,1,16,0,0,1,Baseline,0.0
2023-08-28,SITE05,P00141,False,0,16,0,0,1,Baseline,0.0
2023-09-04,SITE05,P00141,False,3,28,0,0,2,Baseline,0.0
2023-09-11,SITE05,P00141,False,0,28,0,0,1,Baseline,0.0
2023-09-18,SITE05,P00141,False,3,25,0,0,2,Baseline,0.0
2023-09-25,SITE05,P00141,True,2,23,0,0,1,Baseline,0.0
2023-10-02,SITE05,P00141,True,0,23,0,0,1,Baseline,0.0
2023-10-09,SITE05,P00141,False,0,23,0,0,1,Baseline,0.0
2023-10-16,SITE05,P00141,False,1,22,0,0,1,Baseline,0.0
2023-10-23,SITE05,P00141,False,2,20,0,0,1,Baseline,0.0
2023-10-30,SITE05,P00141,False,1,19,0,0,1,Baseline,0.0
2023-11-06,SITE05,P00141,True,1,18,0,0,1,Baseline,0.0
2023-11-13,SITE05,P00141,True,0,18,0,0,1,Baseline,0.0
2023-11-20,SITE05,P00141,False,1,17,0,0,1,Baseline,0.0
2023-11-27,SITE05,P00141,False,1,16,0,0,1,Baseline,0.0
2023-12-04,SITE05,P00141,True,2,29,0,0,1,Baseline,0.0
2023-12-11,SITE05,P00141,False,1,28,0,0,1,Baseline,0.0
2023-12-18,SITE05,P00141,False,0,28,0,0,1,Baseline,0.0
2023-12-25,SITE05,P00141,True,0,28,0,0,1,Baseline,0.0
2024-01-01,SITE05,P00141,True,4,24,0,0,1,Baseline,0.0
2024-01-08,SITE05,P00141,True,1,23,0,0,1,Baseline,0.0
2024-01-15,SITE05,P00141,False,2,21,0,0,1,Baseline,0.0
2024-01-22,SITE05,P00141,False,2,19,0,0,2,Baseline,0.0
2024-01-29,SITE05,P00141,True,3,16,0,0,1,Baseline,0.0
2024-02-05,SITE05,P00141,True,3,13,0,0,2,Adjusted,0.234
2024-02-12,SITE05,P00141,False,2,28,0,0,2,Baseline,0.0
2024-02-19,SITE05,P00141,False,1,27,0,0,2,Baseline,0.0
2024-02-26,SITE05,P00141,False,9,18,0,0,3,Baseline,0.0
2024-03-04,SITE05,P00141,False,6,28,0,0,4,Baseline,0.0
2024-03-11,SITE05,P00141,True,1,27,0,0,4,Baseline,0.0
2024-03-18,SITE05,P00141,False,0,27,0,0,3,Baseline,0.0
2024-03-25,SITE05,P00141,False,2,25,0,0,3,Baseline,0.0
2024-04-01,SITE05,P00141,True,2,23,0,0,3,Baseline,0.0
2024-04-08,SITE05,P00141,False,2,21,0,0,3,Baseline,0.0
2024-04-15,SITE05,P00141,True,2,19,0,0,3,Baseline,0.0
2024-04-22,SITE05,P00141,True,2,17,0,0,2,Baseline,0.0
2024-04-29,SITE05,P00141,True,3,14,0,0,2,Baseline,0.0
2024-05-06,SITE05,P00141,True,1,13,0,0,2,Adjusted,0.15
2024-05-13,SITE05,P00141,False,0,30,0,0,2,Baseline,0.0
2024-05-20,SITE05,P00141,False,2,28,0,0,1,Adjusted,-0.192
2024-05-27,SITE05,P00141,False,2,26,0,0,2,Baseline,0.0
2024-06-03,SITE05,P00141,True,0,26,0,0,2,Baseline,0.0
2024-06-10,SITE05,P00141,True,3,23,0,0,2,Baseline,0.0
2024-06-17,SITE05,P00141,True,1,22,0,0,1,Baseline,0.0
2024-06-24,SITE05,P00141,False,1,21,0,0,1,Baseline,0.0
2024-07-01,SITE05,P00141,True,3,18,0,0,2,Baseline,0.0
2024-07-08,SITE05,P00141,True,4,28,0,0,2,Baseline,0.0
2024-07-15,SITE05,P00141,False,1,27,0,0,2,Baseline,0.0
2024-07-22,SITE05,P00141,False,2,25,0,0,2,Baseline,0.0
2024-07-29,SITE05,P00141,True,0,25,0,0,2,Baseline,0.0
2024-08-05,SITE05,P00141,True,0,25,0,0,1,Baseline,0.0
2024-08-12,SITE05,P00141,True,3,22,0,0,2,Baseline,0.0
2024-08-19,SITE05,P00141,False,0,22,0,0,2,Baseline,0.0
2024-08-26,SITE05,P00141,False,1,21,0,0,1,Baseline,0.0
2024-09-02,SITE05,P00141,False,0,21,0,0,1,Baseline,0.0
2024-09-09,SITE05,P00141,True,1,20,0,0,1,Baseline,0.0
2024-09-16,SITE05,P00141,False,0,20,0,0,1,Baseline,0.0
2024-09-23,SITE05,P00141,True,1,19,0,0,1,Adjusted,0.085
2024-09-30,SITE05,P00141,True,0,19,0,0,1,Baseline,0.0
2024-10-07,SITE05,P00141,False,0,19,0,0,0,Baseline,0.0
2024-10-14,SITE05,P00141,True,1,18,0,0,0,Baseline,0.0
2024-10-21,SITE05,P00141,True,1,17,0,0,0,Baseline,0.0
2024-10-28,SITE05,P00141,False,0,17,0,0,0,Baseline,0.0
2024-11-04,SITE05,P00141,True,1,16,0,0,1,Baseline,0.0
2024-11-11,SITE05,P00141,True,1,15,0,0,1,Adjusted,0.294
2024-11-18,SITE05,P00141,True,1,30,0,0,1,Baseline,0.0
2024-11-25,SITE05,P00141,True,1,29,0,0,1,Adjusted,-0.084
2024-12-02,SITE05,P00141,True,2,27,0,0,1,Baseline,0.0
2024-12-09,SITE05,P00141,False,2,25,0,0,1,Baseline,0.0
2024-12-16,SITE05,P00141,True,1,24,0,0,1,Baseline,0.0
2024-12-23,SITE05,P00141,True,2,22,0,0,1,Adjusted,-0.128
2022-01-03,SITE05,P00142,True,0,15,0,0,0,Adjusted,0.243
2022-01-10,SITE05,P00142,True,0,15,0,0,0,Adjusted,0.213
2022-01-17,SITE05,P00142,True,4,11,0,0,1,Baseline,0.0
2022-01-24,SITE05,P00142,True,3,8,0,0,2,Baseline,0.0
2022-01-31,SITE05,P00142,False,3,5,0,0,2,Baseline,0.0
2022-02-07,SITE05,P00142,False,0,5,0,0,2,Baseline,0.0
2022-02-14,SITE05,P00142,False,0,13,0,0,1,Baseline,0.0
2022-02-21,SITE05,P00142,False,1,12,0,0,1,Baseline,0.0
2022-02-28,SITE05,P00142,True,0,12,0,2,1,Baseline,0.0
2022-03-07,SITE05,P00142,True,0,12,0,0,1,Baseline,0.0
2022-03-14,SITE05,P00142,False,0,12,0,0,1,Adjusted,0.253
2022-03-21,SITE05,P00142,True,0,12,0,0,0,Baseline,0.0
2022-03-28,SITE05,P00142,True,5,7,0,0,1,Adjusted,0.238
2022-04-04,SITE05,P00142,True,0,7,0,0,1,Baseline,0.0
2022-04-11,SITE05,P00142,False,0,7,0,0,1,Baseline,0.0
2022-04-18,SITE05,P00142,False,2,13,0,0,1,Baseline,0.0
2022-04-25,SITE05,P00142,True,0,13,0,0,1,Adjusted,0.068
2022-05-02,SITE05,P00142,True,0,13,0,0,1,Baseline,0.0
2022-05-09,SITE05,P00142,True,0,13,0,0,1,Baseline,0.0
2022-05-16,SITE05,P00142,True,0,13,0,2,1,Baseline,0.0
2022-05-23,SITE05,P00142,False,3,10,0,0,1,Baseline,0.0
2022-05-30,SITE05,P00142,False,1,9,0,0,1,Baseline,0.0
2022-06-06,SITE05,P00142,False,0,9,0,0,1,Baseline,0.0
2022-06-13,SITE05,P00142,True,2,7,0,0,1,Baseline,0.0
2022-06-20,SITE05,P00142,False,0,7,0,0,1,Baseline,0.0
2022-06-27,SITE05,P00142,False,0,7,0,0,1,Adjusted,-0.199
2022-07-04,SITE05,P00142,True,0,7,0,0,1,Baseline,0.0
2022-07-11,SITE05,P00142,True,2,13,0,0,1,Baseline,0.0
2022-07-18,SITE05,P00142,True,0,13,0,0,1,Adjusted,-0.128
2022-07-25,SITE05,P00142,False,0,13,0,0,1,Baseline,0.0
2022-08-01,SITE05,P00142,True,0,13,0,0,1,Adjusted,0.139
2022-08-08,SITE05,P00142,False,0,13,0,0,0,Baseline,0.0
2022-08-15,SITE05,P00142,False,0,13,0,0,0,Baseline,0.0
2022-08-22,SITE05,P00142,True,0,13,0,0,0,Baseline,0.0
2022-08-29,SITE05,P00142,True,0,13,0,0,0,Baseline,0.0
2022-09-05,SITE05,P00142,True,6,7,0,0,1,Baseline,0.0
2022-09-12,SITE05,P00142,True,0,7,0,0,1,Baseline,0.0
2022-09-19,SITE05,P00142,False,1,6,0,0,1,Baseline,0.0
2022-09-26,SITE05,P00142,True,0,6,0,0,1,Baseline,0.0
2022-10-03,SITE05,P00142,False,0,6,0,0,1,Baseline,0.0
2022-10-10,SITE05,P00142,False,0,6,0,0,1,Baseline,0.0
2022-10-17,SITE05,P00142,False,0,6,0,0,1,Baseline,0.0
2022-10-24,SITE05,P00142,False,0,6,0,0,1,Baseline,0.0
2022-10-31,SITE05,P00142,True,4,6,0,0,1,Adjusted,0.097
2022-11-07,SITE05,P00142,True,0,6,0,0,1,Baseline,0.0
2022-11-14,SITE05,P00142,True,0,6,0,0,0,Baseline,0.0
2022-11-21,SITE05,P00142,True,0,6,0,0,0,Baseline,0.0
2022-11-28,SITE05,P00142,True,0,6,0,0,1,Baseline,0.0
2022-12-05,SITE05,P00142,False,0,6,0,0,1,Adjusted,0.217
2022-12-12,SITE05,P00142,True,0,6,0,0,1,Adjusted,0.079
2022-12-19,SITE05,P00142,True,0,6,0,0,1,Baseline,0.0
2022-12-26,SITE05,P00142,True,0,6,0,0,0,Baseline,0.0
2023-01-02,SITE05,P00142,True,4,11,0,0,0,Baseline,0.0
2023-01-09,SITE05,P00142,True,0,11,0,0,1,Baseline,0.0
2023-01-16,SITE05,P00142,False,0,11,0,0,0,Baseline,0.0
2023-01-23,SITE05,P00142,False,5,6,0,0,1,Baseline,0.0
2023-01-30,SITE05,P00142,True,1,12,0,0,2,Adjusted,0.211
2023-02-06,SITE05,P00142,False,3,9,0,0,2,Baseline,0.0
2023-02-13,SITE05,P00142,False,0,9,0,0,2,Baseline,0.0
2023-02-20,SITE05,P00142,True,2,7,0,0,2,Baseline,0.0
2023-02-27,SITE05,P00142,False,4,3,0,0,2,Baseline,0.0
2023-03-06,SITE05,P00142,True,2,7,0,0,2,Baseline,0.0
2023-03-13,SITE05,P00142,True,1,6,0,0,2,Baseline,0.0
2023-03-20,SITE05,P00142,True,4,2,0,0,3,Adjusted,0.33
2023-03-27,SITE05,P00142,True,5,7,3,0,3,Baseline,0.0
2023-04-03,SITE05,P00142,True,4,12,0,0,3,Baseline,0.0
2023-04-10,SITE05,P00142,False,0,12,0,0,3,Baseline,0.0
2023-04-17,SITE05,P00142,False,0,12,0,0,2,Adjusted,-0.112
2023-04-24,SITE05,P00142,True,0,12,0,0,3,Adjusted,0.173
2023-05-01,SITE05,P00142,False,0,12,0,0,2,Baseline,0.0
2023-05-08,SITE05,P00142,False,0,12,0,0,2,Baseline,0.0
2023-05-15,SITE05,P00142,True,0,12,0,0,1,Baseline,0.0
2023-05-22,SITE05,P00142,True,0,12,0,0,0,Baseline,0.0
2023-05-29,SITE05,P00142,False,0,12,0,0,0,Baseline,0.0
2023-06-05,SITE05,P00142,True,0,12,0,0,0,Baseline,0.0
2023-06-12,SITE05,P00142,True,0,12,0,0,0,Baseline,0.0
2023-06-19,SITE05,P00142,False,0,12,0,0,0,Adjusted,0.118
2023-06-26,SITE05,P00142,False,0,12,0,0,0,Baseline,0.0
2023-07-03,SITE05,P00142,True,4,8,0,0,0,Baseline,0.0
2023-07-10,SITE05,P00142,True,2,6,0,0,1,Baseline,0.0
2023-07-17,SITE05,P00142,True,4,10,0,0,1,Baseline,0.0
2023-07-24,SITE05,P00142,False,0,10,0,0,1,Baseline,0.0
2023-07-31,SITE05,P00142,True,0,10,0,0,1,Baseline,0.0
2023-08-07,SITE05,P00142,False,8,8,0,0,2,Baseline,0.0
2023-08-14,SITE05,P00142,True,1,7,0,0,2,Baseline,0.0
